"AnzahlFund";"StatistikFunde";"FindID";"Storage_refID";"Context_refID";"Site_refID";"Excavation_Number";"Object_Description";"Decoration_Description";"UseWear_Description";"Preservation_Condition";"Preservation_Status";"Find_Material";"Production_Quality";"Surface_Treatment";"Find_Category";"OtherTextileTools_Height_max_mm";"OtherTextileTools_Height_min_mm";"OtherTextileTools_Thickness_min_mm";"OtherTextileTools_Thickness_max_mm";"OtherTextileTools_Width_min_mm";"OtherTextileTools_Width_max_mm";"OtherTextileTools_Length_max_mm";"OtherTextileTools_Length_min_mm";"OtherTextileTools_Diameter_max_mm";"OtherTextileTools_Diameter_min_mm";"OtherTextileTools_Hole_Shape";"Spinning_bowl_Height_mm";"Spinning_bowl_Thickness_mm";"Spinning_Bowl_Rim_Diameter_mm";"Spinning_bowl_Base_Diameter_mm";"Spinning_Bowl_Number_of_Handles";"Spinning_bowl_Thickness_of_Handles_mm";"Loomweights_type_Valuelist";"Loomweight_Weight_in_g";"Loomweight_Weight_if_not_complete";"Loomweight_Estimated_full_weight";"Loomweight_Diameter_mm";"Loomweight_Height_mm";"Loomweight_Thickness_mm";"Loomweight_Width_mm";"Loomweight_Position_of_holes";"Loomweight_Number_of_holes";"Loomweight_Holediameter_range_mm";"Loomweight_Groove";"Fibre_Material_SystemA";"Fibre_Material_SystemB";"Thread_Spindirection_SystemA";"Thread_Spindirection_SystemB";"Thread_Spinangle_SystemA";"Thread_Spinangle_SystemB";"Textile_Weave";"Textile_Structure";"Textile_Material_analysis";"WarpWeft";"Thread_Fibre_Count_SystemA";"Thread_Fibre_Count_SystemB";"Threads_per_cm_SystemA";"Threads_per_cm_SystemB";"Needle_Thickness_at_midshaft";"Needle_Shape_of_head";"Needle_Shape_of_eye";"Needle_Eye_size_max_mm";"Needle_Length_mm";"Needle_Thickness_mm";"Spindlewhorl_Weight_in_g";"Spindlewhorl_Weight_if_not_complete_g";"Spindlewhorl_Estimated_full_weight";"Spindlewhorl_Diameter_in_mm";"Spindlewhorl_Height_in_mm";"Spindlewhorl_Holediameter_mm";"Spindlewhorl_type_Valuelist";"Spindlewhorl_Hole_shape_Valuelist";"Shuttle_Width_max_mm";"Shuttle_Width_min_mm";"Shuttle_Length_min_mm";"Shuttle_Length_max_mm";"Shuttle_Thickness_max_mm";"Shuttle_Opening";"Iconographic_Object_Height_max_mm";"Iconographic_Object_Length_max_mm";"Iconographic_Object_Width_max_mm";"Iconographic_Object_Type";"Iconographic_Object_Representation";"Textile_Fibre_Thickness";"Imprinted_Object_Height_mm";"Imprinted_Object_Length_mm";"Imprinted_Object_Width_mm";"Find_Category Anzahl";"Thread_diameter_mm_SystemA";"Thread_diameter_mm_SystemB";"Fibre_diameter_µm_SystemA";"Fibre_diameter_µm_SystemB";"Ply_SystemA";"Ply_SystemB";"Textile_Parenthetical_NotationalSystemA";"Textile_Parenthetical_NotationalSystemB";"Fibre_diameter_mean_SystemA";"Fibre_diameter_mean_SystemB";"Kemp_diameter_SystemB";"Kemp_diameter_SystemA";"Statistikspinnwirtel";"StatistikTextilien";"StatistikWebgewichte";"StatistikSpools";"StatistikTextileImprints";"StatistikPin";"StatistikIconogrphy";"StatistikBrush";"Impression_TwistdirectionA";"Impression_TwistdirectionB";"Impression_Twistangle_°A";"Impression_Twistangle_°B";"Impression_Dimensions_maxLength_mm";"Impression_Dimensions_maxWidth_mm";"Impression_Depth";"Impression_Depth_in%of_cord";"Impression_Twists_in_2cm";"Impression_single_threads_mean_diameter_mmA";"Impression_single_threads_mean_diameter_mmB";"Hollow";"AuswertungANIMALFIBRES";"AuswertungVEGETABLEFIBRES";"AuswertungUNDETERMINED";"SpinnwirtelTypSchmidt";"Statistikfeld SWGewicht";"Statistikfeld SW";"Anzahl HöheDurchmesserGewicht";"AuswertungSW";"Gewicht_min";"Gewicht_SW_max";"Ratio DurchmesserdurchHöhe";"Zeitscheiben";"Auswertung Perforated Ceramic Discs";"MittelwertHöhe";"MittelwertGewicht";"MittelwertDurchmesser";"Feld 185";"Decoration";"SWmodel_durchlocht";"SiteID";"Site_Name";"Longitude";"Latitude";"GeonamesID";"Datierungen";"Datierungen End";"Datierungen Kopie";"Datierungen End Kopie";"AuswertungFormelTEX";"AuswertungFormelTEXIMPR";"AuswertungFormelTEXPSEUD";"Auswertung Perforated Ceramic Discs2";"MittelwertHöhe2";"MittelwertGewicht2";"MittelwertDurchmesser2";"Georegion";"Georegion Kopie";"TIME_MIN";"TIME_MAX";"id"
"1";"2759";"C02649";"";"1900";"74";"O96-215";"complete";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13";"";"";"35";"9";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,8888888888888889";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302624"
"1";"2759";"C02650";"";"1901";"74";"O96-216";"complete";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12";"";"";"35";"6";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,8333333333333333";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302625"
"1";"2759";"C02651";"";"1902";"74";"O96-217";"chipped edges";"";"";"";"Small fragments missing";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9";"";"";"30";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,2857142857142857";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302626"
"1";"2759";"C02652";"";"1903";"74";"O96-219";"complete";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"12";"";"";"35";"9";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,8888888888888889";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302627"
"1";"2759";"C02653";"";"1904";"74";"O96-24";"DFB sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13";"";"";"37";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,2857142857142857";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302628"
"1";"2759";"C02654";"";"1905";"74";"O96-25";"DFB sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"";"";"37";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,2857142857142857";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302629"
"1";"2759";"C02655";"";"1906";"74";"O96-36";"DFB Sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"";"";"41";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,8571428571428571";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302630"
"1";"2759";"C02656";"";"1907";"74";"O96-5";"standard ware sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33";"";"";"57";"12";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,75";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302631"
"1";"2759";"C02657";"";"1908";"74";"O96-61";"DFB sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7";"";"";"25";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,5714285714285714";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302632"
"1";"2759";"C02658";"";"1909";"74";"O96-89";"DFB sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18";"";"";"44";"5";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"8,8";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302633"
"1";"2759";"C02660";"";"1911";"74";"S91-43";"white, drilled from two sides";"";"";"";"";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13";"";"";"34";"6";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,6666666666666667";"6000-5500";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302635"
"1";"2759";"C02661";"";"1912";"74";"S96-773";"complete";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17";"";"";"37";"7";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,2857142857142857";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302636"
"1";"2759";"C02662";"";"1913";"74";"O02-66";"fragment of a spindle whorl, ca half of it remains";"";"";"";"Partial (more than half)";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"29";"2,25";"10";"Spherical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"12,8888888888888889";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302637"
"1";"2759";"C02663";"";"1914";"74";"O02-91";"fragment of a spindle whorl";"";"";"";"Fragmentary";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9";"Spherical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302638"
"1";"2759";"C02664";"";"1915";"74";"V03-108";"whiteware, perforated whiteware sherd";"";"";"";"";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41";"8";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,125";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302639"
"1";"2759";"C02665";"";"1916";"74";"O04-6";"half of pierced pottery sherd";"";"";"";"Partial (more than half)";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"75";"14";"10";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"5,3571428571428571";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302640"
"1";"2759";"C02666";"";"1917";"74";"O04-220";"unbaked clay spindle whorl, with a drilled hole? ";"";"";"";"Complete";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"22";"";"";"49";"12";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,0833333333333333";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302641"
"1";"2759";"C02667";"";"1918";"74";"O04-288";"fragment of a pierced pottery disc,";"";"";"";"Partial (more than half)";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"(32)";"(13)";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,4615384615384615";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302642"
"1";"2759";"C02668";"";"1919";"74";"O04-295";"pierced pottery sherd, complete";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14";"";"";"45";"7";"5";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"6,4285714285714286";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302643"
"1";"2759";"C02669";"";"1920";"74";"O04-506";"fragment of a spindle whorl, roughly conical shape?diameter at least 24 mm most probably  more";"";"";"";"Fragmentary";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"";"";"16";"3";"Conical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"0";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302644"
"1";"2759";"C02670";"";"1921";"74";"S04-909";"Pierced basalt disc, complete (Bimsstein?)";"";"";"";"Complete";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"39";"";"";"58";"16";"8";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"3,625";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302645"
"1";"2759";"C02671";"";"1922";"74";"S04-927";"half of pierced limestone disc";"";"";"";"Partial (more than half)";"Stone";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51";"11";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"4,6363636363636364";"6500-6000";"";"";"";"";"";"";"0";"74";"Sabi Abyad";"39,092917";"36,503611";"";"6200";"5700";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Middle Euphrates";"Mesopotamien";"6000";"5500";"302646"
"1";"2759";"C02771";"";"";"7";"U4264:227";"concave base";"";"";"";"Complete";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"26";"";"";"43";"15";"7";"Lenticular";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,8666666666666667";"";"";"";"";"";"";"";"0";"7";"Abu Salabikh";"46,38872";"30,8538";"95426";"";"";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"";"Mesopotamien";"0";"0";"302747"
"1";"2759";"C00360";"63506037425";"31";"2";"K8.1034";"Durchbohrte Keramikscherbe, Rote Ware.";"";"";"";"Complete";"Ceramic";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"16";"";"";"42";"";"6";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"m";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"3000-2500";"178";"";"";"";"";"";"0";"2";"Demircihüyük";"30,306503";"39,038544";"N.A.";"3000";"1900";"No Textiles";"No Textiles";"0";"0";"0";"178";"";"";"";"Central Anatolia";"Inneranatolien";"3000";"2000";"300006"
"1";"2759";"C02711";"";"1963";"21";"TS 1-66";"Fragment, Typ 4 ?,";"";"";"";"Fragmentary";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"16";"8";"";"Discoid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2";"5000-4500";"";"";"";"";"";"";"0";"21";"Tepe Sohz";"50,302553";"30,641889";"";"";"";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"swi Lowlands";"Zagros System";"0";"0";"302688"
